County,State,Total Population,Asian Indian,Bangladeshi,Bhutanese,Burmese,Cambodian,Chinese except Taiwanese,Filipino,Hmong,Indonesian,Japanese,Korean,Laotian,Malaysian,Mongolian,Nepalese,Okinawan,Other Asian not specified,Other Asian specified,Pakistani,Sri Lankan,Taiwanese,Thai,Vietnamese
Pepin County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Perkins County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Perkins County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Perquimans County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Perry County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Perry County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Perry County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Perry County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Perry County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Perry County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Perry County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Perry County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Perry County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Perry County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Pershing County,Nevada,,,,,,,,,,,,,,,,,,,,,,,,
Person County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Petersburg Borough,Alaska,,,,,,,,,,,,,,,,,,,,,,,,
Petersburg city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Petroleum County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Pettis County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Phelps County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Phelps County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Philadelphia County,Pennsylvania,,20805,,,,9514,37307,6105,,,1013,6722,,,,,,,,,,,,15888
Phillips County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Phillips County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Phillips County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Phillips County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Piatt County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Pickaway County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Pickens County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Pickens County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Pickens County,South Carolina,,,,,,,875,,,,,,,,,,,,,,,,,
Pickett County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Pierce County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Pierce County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Pierce County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Pierce County,Washington,,,,,,5987,4235,12751,,,3056,11049,,,,,,,,,,,,6855
Pierce County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Pike County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Pike County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Pike County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Pike County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Pike County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Pike County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Pike County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Pike County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Pike County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Pike County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Pima County,Arizona,,3340,,,,,7466,4957,,,1977,2153,,,,,,,,,,,,4362
Pinal County,Arizona,,,,,,,,2339,,,,,,,,,,,,,,,,
Pine County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Pinellas County,Florida,,6166,,,,,3470,5818,,,893,1160,,,,,,,,,,,,7418
Pipestone County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Piscataquis County,Maine,,,,,,,,,,,,,,,,,,,,,,,,
Pitkin County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Pitt County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Pittsburg County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Pittsylvania County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Piute County,Utah,,,,,,,,,,,,,,,,,,,,,,,,
Placer County,California,,5900,,,,,3915,7956,,,1937,,,,,,,,,,,,,
Plaquemines Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Platte County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Platte County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Platte County,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
Pleasants County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Plumas County,California,,,,,,,,,,,,,,,,,,,,,,,,
Plymouth County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Plymouth County,Massachusetts,,,,,,,1529,,,,,,,,,,,,,,,,,
Pocahontas County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Pocahontas County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Poinsett County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Pointe Coupee Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Polk County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Polk County,Florida,,2805,,,,,,1878,,,,,,,,,,,,,,,,
Polk County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Polk County,Iowa,,3282,,,,,,,,,,,,,,,,,,,,,,3973
Polk County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Polk County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Polk County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Polk County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Polk County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Polk County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Polk County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Polk County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Ponce Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Pondera County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Pontotoc County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Pontotoc County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Pope County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Pope County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Pope County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Poquoson city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Portage County,Ohio,,,,,,,1068,,,,,,,,,,,,,,,,,
Portage County,Wisconsin,,,,,,,,,1229,,,,,,,,,,,,,,,
Porter County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Portsmouth city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Posey County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Pottawatomie County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Pottawatomie County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Pottawattamie County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Potter County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Potter County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Potter County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Powder River County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Powell County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Powell County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Power County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Poweshiek County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Powhatan County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Prairie County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Prairie County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Pratt County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Preble County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Prentiss County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Presidio County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Presque Isle County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Preston County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Price County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Prince Edward County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Prince George County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Prince George's County,Maryland,,8542,,,,,6499,9784,,,,3264,,,,,,,,,,,,2393
Prince of Wales-Hyder Census Area,Alaska,,,,,,,,,,,,,,,,,,,,,,,,
Prince William County,Virginia,,6248,,,,,2753,5171,,,,4677,,,,,,,,6606,,,,3655
Providence County,Rhode Island,,5406,,,,5003,5514,,,,,,,,,,,,,,,,,
Prowers County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Pueblo County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Pulaski County,Arkansas,,2173,,,,,2448,,,,,,,,,,,,,,,,,
Pulaski County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Pulaski County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Pulaski County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Pulaski County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Pulaski County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Pulaski County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Pushmataha County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Putnam County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Putnam County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Putnam County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Putnam County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Putnam County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Putnam County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Putnam County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Putnam County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Putnam County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Quay County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Quebradillas Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Queen Anne's County,Maryland,,,,,,,,,,,,,,,,,,,,,,,,
Queens County,New York,,144282,44361,,2631,,237634,44253,,,7469,53227,,,,6708,,4042,,18463,,6598,4079,4376
Quitman County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Quitman County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Rabun County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Racine County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Radford city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Rains County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Raleigh County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Ralls County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Ramsey County,Minnesota,,4754,,,10379,,5035,,40596,,,2157,,,,,,,,,,,,4766
Ramsey County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Randall County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Randolph County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Randolph County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Randolph County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Randolph County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Randolph County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Randolph County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Randolph County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Randolph County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Rankin County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Ransom County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Rapides Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Rappahannock County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Ravalli County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Rawlins County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Ray County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Reagan County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Real County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Red Lake County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Red River County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Red River Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Red Willow County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Redwood County,Minnesota,,,,,,,,,377,,,,,,,,,,,,,,,
Reeves County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Refugio County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Reno County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Rensselaer County,New York,,,,,,,1533,,,,,,,,,,,,,,,,,
Renville County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Renville County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Republic County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Reynolds County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Rhea County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Rice County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Rice County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Rich County,Utah,,,,,,,,,,,,,,,,,,,,,,,,
Richardson County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Richland County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Richland County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Richland County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Richland County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Richland County,South Carolina,,2820,,,,,,,,,,,,,,,,,,,,,,
Richland County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Richland Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Richmond city,Virginia,,1100,,,,,1137,,,,,670,,,,,,,,,,,,
Richmond County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Richmond County,New York,,8245,,,,,15902,4934,,,,3358,,,,,,,,,,,,
Richmond County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Richmond County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Riley County,Kansas,,,,,,,1640,,,,,,,,,,,,,,,,,
Rincón Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Ringgold County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Rio Arriba County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Rio Blanco County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Rio Grande County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Río Grande Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Ripley County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Ripley County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Ritchie County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Riverside County,California,,14950,,,,3358,22057,52267,,,5943,12171,,,,,,,,3400,,,2577,16689
Roane County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Roane County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Roanoke city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Roanoke County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Roberts County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Roberts County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Robertson County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Robertson County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Robertson County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Robeson County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Rock County,Minnesota,,,,,,,,,,,,,86,,,,,,,,,,,
Rock County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Rock County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Rock Island County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Rockbridge County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Rockcastle County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Rockdale County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Rockingham County,New Hampshire,,1620,,,,,,,,,,,,,,,,,,,,,,
Rockingham County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Rockingham County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Rockland County,New York,,7815,,,,,3541,4676,,,,1585,,,,,,,,,,,,
Rockwall County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Roger Mills County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Rogers County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Rolette County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Rooks County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Roscommon County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Roseau County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Rosebud County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Ross County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Routt County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Rowan County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Rowan County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Runnels County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Rush County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Rush County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Rusk County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Rusk County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Russell County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Russell County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Russell County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Russell County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Rutherford County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Rutherford County,Tennessee,,,,,,,,,,,,,3366,,,,,,,,,,,
Rutland County,Vermont,,,,,,,,,,,,,,,,,,,,,,,,
Sabana Grande Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Sabine County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Sabine Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Sac County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Sacramento County,California,,32378,,,,2517,47646,44786,26771,,10125,7347,14178,,,,,,,,,,,26281
Sagadahoc County,Maine,,,,,,,,,,,,,,,,,,,,,,,,
Saginaw County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Saguache County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Salem city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Salem County,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,
Salinas Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Saline County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Saline County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Saline County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Saline County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Saline County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Salt Lake County,Utah,,6801,,,,,9167,3084,,,2983,3024,1800,,,,,,,,,,,6676
Saluda County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Sampson County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
San Augustine County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
San Benito County,California,,,,,,,,,,,,,,,,,,,,,,,,
San Bernardino County,California,,13285,,,,3427,32782,42938,,5420,5080,12808,,,,,,,,,,2209,2860,12621
San Diego County,California,,35378,,,,5456,59955,157902,,,18935,22445,6943,,,,,,,,,4162,3040,50830
San Francisco County,California,,16914,,,,,183324,38487,,,10587,10046,,,,,,,,,,2172,2435,14458
San Germán Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
San Jacinto County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
San Joaquin County,California,,19122,,,,11157,8837,36189,7563,,2249,,3523,,,,,,,7035,,,,7672
San Juan County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
San Juan County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
San Juan County,Utah,,,,,,,,,,,,,,,,,,,,,,,,
San Juan County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
San Juan Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
San Lorenzo Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
San Luis Obispo County,California,,,,,,,2365,3169,,,1281,,,,,,,,,,,,,
San Mateo County,California,,19370,,,,,82205,73176,,,9740,6879,,,,,,,,,,2124,,4461
San Miguel County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
San Miguel County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
San Patricio County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
San Saba County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
San Sebastián Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Sanborn County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Sanders County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Sandoval County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Sandusky County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Sangamon County,Illinois,,1521,,,,,,,,,,,,,,,,,,,,,,
Sanilac County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Sanpete County,Utah,,,,,,,,,,,,,,,,,,,,,,,,
Santa Barbara County,California,,1739,,,,,5655,7822,,,2176,2352,,,,,,,,,,,,
Santa Clara County,California,,168260,,,,4251,174779,91669,,,27120,27575,,,,,,,,5235,,9610,2529,134546
Santa Cruz County,Arizona,,,,,,,,,,,,,,,,,,,,,,,,
Santa Cruz County,California,,1398,,,,,4201,2540,,,1598,723,,,,,,,,,,,,757
Santa Fe County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Santa Isabel Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Santa Rosa County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Sarasota County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Saratoga County,New York,,,,,,,2012,,,,,,,,,,,,,,,,,
Sargent County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Sarpy County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Sauk County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Saunders County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Sawyer County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Schenectady County,New York,,3560,,,,,,,,,,,,,,,,,,,,,,
Schleicher County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Schley County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Schoharie County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Schoolcraft County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Schuyler County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Schuyler County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Schuyler County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Schuylkill County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Scioto County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Scotland County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Scotland County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Scott County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Scott County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Scott County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Scott County,Iowa,,1493,,,,,,,,,,,,,,,,,,,,,,
Scott County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Scott County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Scott County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Scott County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Scott County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Scott County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Scott County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Scotts Bluff County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Screven County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Scurry County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Searcy County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Sebastian County,Arkansas,,,,,,,,,,,,,1919,,,,,,,,,,,2083
Sedgwick County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Sedgwick County,Kansas,,2614,,,,,1627,,,,,,,,,,,,,,,,,9631
Seminole County,Florida,,6644,,,,,3202,,,,,,,,,,,,,,,,,1891
Seminole County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Seminole County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Seneca County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Seneca County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Sequatchie County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Sequoyah County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Sevier County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Sevier County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Sevier County,Utah,,,,,,,,,,,,,,,,,,,,,,,,
Seward County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Seward County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Shackelford County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Shannon County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Sharkey County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Sharp County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Shasta County,California,,,,,,,,,,,,,,,,,,,,,,,,
Shawano County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Shawnee County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Sheboygan County,Wisconsin,,,,,,,,,4967,,,,,,,,,,,,,,,
Shelby County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Shelby County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Shelby County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
