County,State,Total Population,Asian Indian,Bangladeshi,Bhutanese,Burmese,Cambodian,Chinese except Taiwanese,Filipino,Hmong,Indonesian,Japanese,Korean,Laotian,Malaysian,Mongolian,Nepalese,Okinawan,Other Asian not specified,Other Asian specified,Pakistani,Sri Lankan,Taiwanese,Thai,Vietnamese
Pembina County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Pemiscot County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Pend Oreille County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Pender County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Pendleton County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Pendleton County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Pennington County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Pennington County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Penobscot County,Maine,,,,,,,,,,,,,,,,,,,,,,,,
Peñuelas Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Peoria County,Illinois,,4473,,,,,797,,,,,,,,,,,,,,,,,
Pepin County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Perkins County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Perkins County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Perquimans County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Perry County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Perry County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Perry County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Perry County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Perry County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Perry County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Perry County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Perry County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Perry County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Perry County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Pershing County,Nevada,,,,,,,,,,,,,,,,,,,,,,,,
Person County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Petersburg Borough,Alaska,,,,,,,,,,,,,,,,,,,,,,,,
Petersburg city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Petroleum County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Pettis County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Phelps County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Phelps County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Philadelphia County,Pennsylvania,,22097,,,,10428,40781,8532,,,2344,8181,,,,,,4311,,,,,,19137
Phillips County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Phillips County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Phillips County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Phillips County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Piatt County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Pickaway County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Pickens County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Pickens County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Pickens County,South Carolina,,,,,,,989,,,,,,,,,,,,,,,,,
Pickett County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Pierce County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Pierce County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Pierce County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Pierce County,Washington,,3614,,,,7461,7943,23721,,,9889,17543,,,,,,,,,,,1716,7989
Pierce County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Pike County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Pike County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Pike County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Pike County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Pike County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Pike County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Pike County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Pike County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Pike County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Pike County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Pima County,Arizona,,4460,,,,,9690,8788,,,4518,3772,,,,,,1712,,,,,,5050
Pinal County,Arizona,,,,,,,,3825,,,,,,,,,,,,,,,,
Pine County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Pinellas County,Florida,,6847,,,,,5153,8195,,,1882,2020,2798,,,,,,,,,,,8231
Pipestone County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Piscataquis County,Maine,,,,,,,,,,,,,,,,,,,,,,,,
Pitkin County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Pitt County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Pittsburg County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Pittsylvania County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Piute County,Utah,,,,,,,,,,,,,,,,,,,,,,,,
Placer County,California,,6481,,,,,5982,11162,,,4583,2102,,,,,,,,,,,,2150
Plaquemines Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Platte County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Platte County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Platte County,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
Pleasants County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Plumas County,California,,,,,,,,,,,,,,,,,,,,,,,,
Plymouth County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Plymouth County,Massachusetts,,,,,,,1903,,,,,,,,,,,,,,,,,
Pocahontas County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Pocahontas County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Poinsett County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Pointe Coupee Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Polk County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Polk County,Florida,,3016,,,,,,3331,,,,,,,,,,,,,,,,
Polk County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Polk County,Iowa,,3590,,,3302,,2380,,,,,,,,,,,,,,,,,4494
Polk County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Polk County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Polk County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Polk County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Polk County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Polk County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Polk County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Polk County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Ponce Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Pondera County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Pontotoc County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Pontotoc County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Pope County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Pope County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Pope County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Poquoson city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Portage County,Ohio,,,,,,,1112,,,,,,,,,,,,,,,,,
Portage County,Wisconsin,,,,,,,,,1276,,,,,,,,,,,,,,,
Porter County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Portsmouth city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Posey County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Pottawatomie County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Pottawatomie County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Pottawattamie County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Potter County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Potter County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Potter County,Texas,,,,,,,,,,,,,,,,,,,,,,,,1726
Powder River County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Powell County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Powell County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Power County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Poweshiek County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Powhatan County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Prairie County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Prairie County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Pratt County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Preble County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Prentiss County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Presidio County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Presque Isle County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Preston County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Price County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Prince Edward County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Prince George County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Prince George's County,Maryland,,9706,,,,,7801,11766,,,,4271,,,,,,,,,,,,2692
Prince of Wales-Hyder Census Area,Alaska,,,,,,,,,,,,,,,,,,,,,,,,
Prince William County,Virginia,,6757,,,,,4135,8099,,,1949,6265,,,,,,3970,,6687,,,,4412
Providence County,Rhode Island,,5872,,,,5923,6511,1972,,,,,,,,,,,,,,,,
Prowers County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Pueblo County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Pulaski County,Arkansas,,2302,,,,,2616,1655,,,,,,,,,,,,,,,,
Pulaski County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Pulaski County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Pulaski County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Pulaski County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Pulaski County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Pulaski County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Pushmataha County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Putnam County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Putnam County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Putnam County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Putnam County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Putnam County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Putnam County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Putnam County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Putnam County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Putnam County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Quay County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Quebradillas Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Queen Anne's County,Maryland,,,,,,,,,,,,,,,,,,,,,,,,
Queens County,New York,,155085,46251,,2748,,247176,49100,,3205,9048,55843,,1285,,7099,,18298,,19459,1991,6900,4597,5426
Quitman County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Quitman County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Rabun County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Racine County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Radford city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Rains County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Raleigh County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Ralls County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Ramsey County,Minnesota,,5720,,,11007,,6136,2504,41594,,1381,3361,,,,,,,,,,,,5094
Ramsey County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Randall County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Randolph County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Randolph County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Randolph County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Randolph County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Randolph County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Randolph County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Randolph County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Randolph County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Rankin County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Ransom County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Rapides Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Rappahannock County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Ravalli County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Rawlins County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Ray County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Reagan County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Real County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Red Lake County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Red River County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Red River Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Red Willow County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Redwood County,Minnesota,,,,,,,,,377,,,,,,,,,,,,,,,
Reeves County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Refugio County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Reno County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Rensselaer County,New York,,1163,,,,,1690,,,,,,,,,,,,,,,,,
Renville County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Renville County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Republic County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Reynolds County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Rhea County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Rice County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Rice County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Rich County,Utah,,,,,,,,,,,,,,,,,,,,,,,,
Richardson County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Richland County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Richland County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Richland County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Richland County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Richland County,South Carolina,,3079,,,,,,1725,,,,2433,,,,,,,,,,,,
Richland County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Richland Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Richmond city,Virginia,,1314,,,,,1421,926,,,,943,,,,,,,,,,,,
Richmond County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Richmond County,New York,,9295,,,,,16697,5741,,,,3716,,,,,,,,,,,,
Richmond County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Richmond County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Riley County,Kansas,,,,,,,1667,,,,,,,,,,,,,,,,,
Rincón Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Ringgold County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Rio Arriba County,New Mexico,,,,,,,,165,,,,,,,,,,,,,,,,
Rio Blanco County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Rio Grande County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Río Grande Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Ripley County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Ripley County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Ritchie County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Riverside County,California,,17751,,,,4303,29865,70174,,2610,13013,14897,3187,,,,,5780,,3890,,,3684,19626
Roane County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Roane County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Roanoke city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Roanoke County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Roberts County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Roberts County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Robertson County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Robertson County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Robertson County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Robeson County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Rock County,Minnesota,,,,,,,,,,,,,98,,,,,,,,,,,
Rock County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Rock County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Rock Island County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Rockbridge County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Rockcastle County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Rockdale County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Rockingham County,New Hampshire,,1809,,,,,1520,,,,,,,,,,,,,,,,,
Rockingham County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Rockingham County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Rockland County,New York,,8375,,,,,4318,5511,,,,1907,,,,,,,,,,,,
Rockwall County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Roger Mills County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Rogers County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Rolette County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Rooks County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Roscommon County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Roseau County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Rosebud County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Ross County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Routt County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Rowan County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Rowan County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Runnels County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Rush County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Rush County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Rusk County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Rusk County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Russell County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Russell County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Russell County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Russell County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Rutherford County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Rutherford County,Tennessee,,,,,,,,,,,,,4128,,,,,,,,,,,
Rutland County,Vermont,,,,,,,,,,,,,,,,,,,,,,,,
Sabana Grande Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Sabine County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Sabine Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Sac County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Sacramento County,California,,36061,,,,3261,58373,62056,28116,,20410,10291,15938,,,,,8415,,5525,,,2226,30698
Sagadahoc County,Maine,,,,,,,,,,,,,,,,,,,,,,,,
Saginaw County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Saguache County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Salem city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Salem County,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,
Salinas Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Saline County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Saline County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Saline County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Saline County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Saline County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Salt Lake County,Utah,,7508,,,,,12656,5835,,,6454,3978,2222,,,,,,,,,,,7861
Saluda County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Sampson County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
San Augustine County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
San Benito County,California,,,,,,,,,,,,,,,,,,,,,,,,
San Bernardino County,California,,15144,,,,4845,40171,57047,,7007,12064,15088,,,,,,5180,,,,2395,4167,15585
San Diego County,California,,38729,,,,6911,76266,199627,,1707,36293,28548,8567,,,,,10261,,,,4851,4882,58039
San Francisco County,California,,19446,,,,,199381,47459,,,16683,13165,,,,,,3380,,,,2707,2863,19138
San Germán Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
San Jacinto County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
San Joaquin County,California,,20155,,,,13206,12272,48745,7928,,4663,1746,4451,,,,,4117,,7444,,,,8755
San Juan County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
San Juan County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
San Juan County,Utah,,,,,,,,,,,,,,,,,,,,,,,,
San Juan County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
San Juan Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
San Lorenzo Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
San Luis Obispo County,California,,,,,,,3236,4954,,,2633,,,,,,,,,,,,,
San Mateo County,California,,21654,,,,,94503,84799,,,15784,9251,,,,,,3052,,,,2382,,6297
San Miguel County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
San Miguel County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
San Patricio County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
San Saba County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
San Sebastián Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Sanborn County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Sanders County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Sandoval County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Sandusky County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Sangamon County,Illinois,,1651,,,,,,931,,,,,,,,,,,,,,,,
Sanilac County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Sanpete County,Utah,,,,,,,,,,,,,,,,,,,,,,,,
Santa Barbara County,California,,2302,,,,,7334,10601,,,4079,2863,,,,,,,,,,,,2205
Santa Clara County,California,,173702,,,,5617,198286,111488,,2613,40202,32660,,,,,,8813,,5832,,10677,3641,145880
Santa Cruz County,Arizona,,,,,,,,,,,,,,,,,,,,,,,,
Santa Cruz County,California,,1672,,,,,5803,4046,,,3075,1058,,,,,,,,,,,,1279
Santa Fe County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Santa Isabel Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Santa Rosa County,Florida,,,,,,,,2019,,,,,,,,,,,,,,,,
Sarasota County,Florida,,,,,,,1645,,,,,,,,,,,,,,,,,
Saratoga County,New York,,1776,,,,,2317,,,,,,,,,,,,,,,,,
Sargent County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Sarpy County,Nebraska,,,,,,,,1486,,,,,,,,,,,,,,,,
Sauk County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Saunders County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Sawyer County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Schenectady County,New York,,3756,,,,,1998,,,,,,,,,,,,,,,,,
Schleicher County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Schley County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Schoharie County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Schoolcraft County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Schuyler County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Schuyler County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Schuyler County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Schuylkill County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Scioto County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Scotland County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Scotland County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Scott County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Scott County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Scott County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Scott County,Iowa,,1581,,,,,,,,,,,,,,,,,,,,,,
Scott County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Scott County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Scott County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Scott County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Scott County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Scott County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Scott County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Scotts Bluff County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Screven County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Scurry County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Searcy County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Sebastian County,Arkansas,,,,,,,,,,,,,2199,,,,,,,,,,,2210
Sedgwick County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Sedgwick County,Kansas,,2842,,,,,2329,2280,,,,1404,2048,,,,,,,,,,,10649
Seminole County,Florida,,7409,,,,,4325,3523,,,,,,,,,,,,,,,,2274
Seminole County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Seminole County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Seneca County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Seneca County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Sequatchie County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Sequoyah County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Sevier County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Sevier County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
